Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),TZ_001:Zone People Occupant Count [](TimeStep:ON),TZ_001:Zone People Sensible Heating Rate [W](TimeStep),TZ_001:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),DH:District Heating Hot Water Energy [KJ](TimeStep:ON),DH:District Heating Hot Water Rate [KW](TimeStep:ON),DH:District Heating Inlet Temperature [C](TimeStep:ON),,class,,,,
 01/03  07:30:00,7.34,0,0,1,76.95096335,0,174651.2563,194.0569515,63,,63,,,,
 01/03  07:45:00,7.28,0,0,1,77.0066609,0,175332.2121,194.813569,63,,63,,,,
 01/03  08:00:00,7.22,0,0,1,76.86916326,0,177718.6444,197.4651604,63,,63,,,,
 01/03  08:15:00,7.3275,32.25,184.335,1,76.96861903,294.3294493,173331.3109,192.5903454,63,,63,,,,
 01/03  08:30:00,7.435,43,245.78,1,77.16865068,411.0307931,168537.7711,187.2641901,63,,63,,,,
 01/03  08:45:00,7.5425,50.5,288.4775,1,76.96875799,483.1617449,164065.648,182.2951644,64,,64,,,,
 01/03  09:00:00,7.65,58,331.175,1,76.86774391,517.7197592,160071.8036,177.8575595,64,,64,,,,
 01/03  09:15:00,7.7575,65.5,373.8725,1,76.87182445,522.091332,155850.1734,173.1668593,64,,64,,,,
 01/03  09:30:00,7.865,73,416.57,1,76.9020303,522.2427743,153190.7072,170.2118968,64,,64,,,,
 01/03  09:45:00,7.9725,83.25,334,1,76.90826061,433.1274418,151987.0347,168.874483,64,,64,,,,
 01/03  10:00:00,8.08,93.5,251.43,1,76.88916103,240.6503456,150790.8326,167.5453695,64,,64,,,,
 01/03  10:15:00,8.1875,103.75,168.86,1,76.87293596,137.9056485,153869.6051,170.9662279,64,,64,,,,
 01/03  10:30:00,8.295,114,86.29,1,76.87689308,130.680033,153216.3629,170.2404032,64,,64,,,,
 01/03  10:45:00,8.4025,91,64.7175,1,76.89285286,108.7534943,153957.8323,171.0642581,64,,64,,,,
 01/03  11:00:00,8.51,68,43.145,1,76.90721571,83.93765168,157954.3112,175.5047903,64,,64,,,,
 01/03  11:15:00,8.3575,45,21.5725,1,76.91307824,56.7276379,159425.9154,177.1399059,64,,64,,,,
 01/03  11:30:00,8.205,22,0,1,76.93039786,26.06189416,160990.4696,178.8782995,64,,64,,,,
 01/03  11:45:00,8.0525,43.5,17.255,1,76.97101979,55.19790638,164841.5616,183.1572906,64,,64,,,,
 01/03  12:00:00,7.9,65,34.51,1,77.025463,84.47233846,164686.3159,182.9847955,64,,64,,,,
 01/03  12:15:00,7.745,86.5,51.765,1,77.08562772,114.6705223,163506.87,181.6743,64,,64,,,,
 01/03  12:30:00,7.59,108,69.02,1,77.14207436,151.7936713,161307.1626,179.2301807,64,,64,,,,
 01/03  12:45:00,7.435,90.75,51.765,1,76.84940579,138.2977022,162649.5894,180.721766,64,,64,,,,
 01/03  13:00:00,7.28,73.5,34.51,1,76.96118551,112.5720172,162236.0525,180.2622805,64,,64,,,,
 01/03  13:15:00,7.1275,56.25,17.255,1,77.14671544,81.8469382,167739.925,186.3776944,63,,63,,,,
 01/03  13:30:00,6.975,39,0,1,76.95360831,46.40124456,170324.7565,189.2497294,63,,63,,,,
 01/03  13:45:00,6.8225,36.25,5.535,1,76.92692734,48.56272844,172176.9904,191.3077672,63,,63,,,,
 01/03  14:00:00,6.67,33.5,11.07,1,77.07504143,53.87267411,174519.9297,193.911033,63,,63,,,,
 01/03  14:15:00,6.6025,30.75,16.605,1,76.94542016,56.536734,176313.4395,195.9038217,63,,63,,,,
 01/03  14:30:00,6.535,28,22.14,1,76.99730196,60.3478992,175828.2847,195.3647607,63,,63,,,,
 01/03  14:45:00,6.4675,21,16.605,1,76.85130504,45.95790188,175127.877,194.58653,63,,63,,,,
 01/03  15:00:00,6.4,14,11.07,1,76.93566045,30.88210988,178218.1299,198.0201443,63,,63,,,,
 01/03  15:15:00,6.33,7,5.535,1,76.8348011,15.42546584,177717.2282,197.4635869,63,,63,,,,
 01/03  15:30:00,6.26,0,0,1,76.96271985,0,179205.636,199.1173734,63,,63,,,,
 01/03  15:45:00,6.19,0,0,1,76.89859869,0,181064.6998,201.1829998,63,,63,,,,
 01/03  16:00:00,6.12,0,0,1,77.05191085,0,181535.8117,201.7064574,63,,63,,,,
 01/03  16:15:00,6.0525,0,0,0.5,38.50237853,0,187912.9839,208.7922043,63,,63,,,,
 01/03  16:30:00,5.985,0,0,0.5,38.42800935,0,193998.2575,215.5536195,62,,62,,,,
 01/03  16:45:00,5.9175,0,0,0.5,38.52833779,0,191394.1518,212.6601687,63,,63,,,,
 01/03  17:00:00,5.85,0,0,0.5,38.55469945,0,193656.9257,215.1743619,62,,62,,,,
 01/03  17:15:00,5.935,0,0,0.5,38.50922493,0,194952.5092,216.6138991,62,,62,,,,
 01/03  17:30:00,6.02,0,0,0.5,38.44436198,0,192656.4111,214.062679,63,,63,,,,
 01/03  17:45:00,6.105,0,0,0.5,38.56214027,0,191192.6376,212.436264,63,,63,,,,
 01/03  18:00:00,6.19,0,0,0.5,38.5961272,0,192744.4723,214.1605248,62,,62,,,,
 01/03  18:15:00,6.2775,0,0,0.5,38.54970177,0,192608.094,214.0089933,63,,63,,,,
 01/03  18:30:00,6.365,0,0,0.5,38.47913721,0,191670.7969,212.9675521,63,,63,,,,
 01/03  18:45:00,6.4525,0,0,0.5,38.41777507,0,193219.6057,214.6884507,62,,62,,,,
 01/03  19:00:00,6.54,0,0,0.5,38.54784136,0,194233.4232,215.8149147,62,,62,,,,
 01/03  19:15:00,6.625,0,0,0.5,38.59090256,0,192404.3674,213.7826305,63,,63,,,,
 01/03  19:30:00,6.71,0,0,0.5,38.54935151,0,191643.2068,212.9368965,63,,63,,,,
 01/03  19:45:00,6.795,0,0,0.5,38.4796588,0,193112.4341,214.5693712,62,,62,,,,
 01/03  20:00:00,6.88,0,0,0.5,38.41785508,0,192222.4572,213.580508,63,,63,,,,
 01/03  20:15:00,6.8675,0,0,1,77.08895383,0,187362.3306,208.1803673,63,,63,,,,
 01/03  20:30:00,6.855,0,0,1,77.14313806,0,184214.1226,204.6823584,63,,63,,,,
 01/03  20:45:00,6.8425,0,0,1,77.02064481,0,184229.1907,204.6991008,63,,63,,,,
 01/03  21:00:00,6.83,0,0,1,76.85056367,0,184285.3919,204.7615466,63,,63,,,,
 01/03  21:15:00,6.815,0,0,1,77.05560685,0,186121.9394,206.8021549,63,,63,,,,
 01/03  21:30:00,6.8,0,0,1,77.10586136,0,185824.4201,206.4715779,63,,63,,,,
 01/03  21:45:00,6.785,0,0,1,77.0058217,0,186683.3155,207.4259061,63,,63,,,,
 01/03  22:00:00,6.77,0,0,1,76.86146796,0,185470.041,206.0778234,63,,63,,,,
 01/03  22:15:00,6.7575,0,0,1,77.08476099,0,186227.606,206.9195622,63,,63,,,,
 01/03  22:30:00,6.745,0,0,1,77.14620559,0,187128.4007,207.9204452,63,,63,,,,
 01/03  22:45:00,6.7325,0,0,1,77.05181501,0,185047.5063,205.6083403,63,,63,,,,
 01/03  23:00:00,6.72,0,0,1,76.9123069,0,186961.7204,207.7352449,63,,63,,,,
 01/03  23:15:00,6.6925,0,0,1,77.13621117,0,186863.3654,207.6259615,63,,63,,,,
 01/03  23:30:00,6.665,0,0,1,77.19894503,0,186403.9786,207.1155318,63,,63,,,,
 01/03  23:45:00,6.6375,0,0,1,77.10384499,0,186410.8486,207.1231651,63,,63,,,,
 01/03  24:00:00,6.61,0,0,1,76.96293751,0,186011.9109,206.679901,63,,63,,,,
 01/04  00:15:00,6.585,0,0,0.5,38.42212217,0,191193.5687,212.4372985,63,,63,,,,
 01/04  00:30:00,6.56,0,0,0.5,38.56974621,0,196806.4809,218.6738676,62,,62,,,,
 01/04  00:45:00,6.535,0,0,0.5,38.39417796,0,195188.4939,216.8761043,62,,62,,,,
 01/04  01:00:00,6.51,0,0,0.5,38.44666404,0,195370.8029,217.0786699,62,,62,,,,
 01/04  01:15:00,6.4825,0,0,0.5,38.49934663,0,194362.0488,215.957832,62,,62,,,,
 01/04  01:30:00,6.455,0,0,0.5,38.50777763,0,194477.6477,216.0862752,62,,62,,,,
 01/04  01:45:00,6.4275,0,0,0.5,38.49133807,0,196090.2251,217.8780279,62,,62,,,,
 01/04  02:00:00,6.4,0,0,0.5,38.47092486,0,193903.321,215.4481344,62,,62,,,,
 01/04  02:15:00,6.47,0,0,1,76.91257604,0,188379.7137,209.310793,63,,63,,,,
 01/04  02:30:00,6.54,0,0,1,76.86073422,0,184660.3466,205.1781629,63,,63,,,,
 01/04  02:45:00,6.61,0,0,1,77.14640254,0,186594.6742,207.3274157,63,,63,,,,
 01/04  03:00:00,6.68,0,0,1,77.23504601,0,185477.5282,206.0861424,63,,63,,,,
 01/04  03:15:00,6.75,0,0,1,77.14786894,0,185034.121,205.5934678,63,,63,,,,
 01/04  03:30:00,6.82,0,0,1,77.00507367,0,186924.9517,207.6943908,63,,63,,,,
 01/04  03:45:00,6.89,0,0,1,76.87898674,0,185439.1815,206.043535,63,,63,,,,
 01/04  04:00:00,6.96,0,0,1,77.1330466,0,185985.4003,206.6504448,63,,63,,,,
 01/04  04:15:00,7.03,0,0,1,77.21372967,0,185840.3816,206.4893129,63,,63,,,,
 01/04  04:30:00,7.1,0,0,1,77.12316519,0,187025.1056,207.8056729,63,,63,,,,
 01/04  04:45:00,7.17,0,0,1,76.9750166,0,186118.4504,206.7982782,63,,63,,,,
 01/04  05:00:00,7.24,0,0,1,76.84162782,0,184346.3006,204.8292229,63,,63,,,,
 01/04  05:15:00,7.29,0,0,1,77.08845278,0,186324.7177,207.0274641,63,,63,,,,
 01/04  05:30:00,7.34,0,0,1,77.15924385,0,186076.7443,206.7519382,63,,63,,,,
 01/04  05:45:00,7.39,0,0,1,77.05579377,0,183307.4373,203.6749303,63,,63,,,,
 01/04  06:00:00,7.44,0,0,1,76.89600646,0,184052.0909,204.5023232,63,,63,,,,
 01/04  06:15:00,7.49,0,0,1,77.09421358,0,184049.7943,204.4997714,63,,63,,,,
 01/04  06:30:00,7.54,0,0,1,77.12438351,0,182887.3133,203.2081259,63,,63,,,,
 01/04  06:45:00,7.59,0,0,1,76.9941692,0,182052.1205,202.2801339,63,,63,,,,
 01/04  07:00:00,7.64,0,0,1,77.16087203,0,182827.1083,203.1412315,63,,63,,,,
 01/04  07:15:00,7.6925,0,0,1,77.14490571,0,181890.2938,202.1003265,63,,63,,,,
 01/04  07:30:00,7.745,0,0,1,76.97986207,0,181091.6107,201.2129008,63,,63,,,,
 01/04  07:45:00,7.7975,0,0,1,77.12145262,0,180816.1395,200.9068216,63,,63,,,,
 01/04  08:00:00,7.85,0,0,1,77.08807205,0,180730.0405,200.8111561,63,,63,,,,
 01/04  08:15:00,7.915,5.25,0,1,76.90693294,6.20571164,179653.3777,199.6148642,63,,63,,,,
 01/04  08:30:00,7.98,7,0,1,77.03837779,8.262768103,179426.7988,199.3631098,63,,63,,,,
 01/04  08:45:00,8.045,10,0,1,76.99942758,11.81181512,179188.6467,199.0984963,63,,63,,,,
 01/04  09:00:00,8.11,13,0,1,77.16352572,15.36602584,177631.491,197.3683233,63,,63,,,,
 01/04  09:15:00,8.175,16,0,1,77.0925501,18.92588633,178179.3363,197.9770403,63,,63,,,,
 01/04  09:30:00,8.24,19,0,1,76.86411676,22.49136619,177440.51,197.1561222,63,,63,,,,
 01/04  09:45:00,8.305,24.5,0,1,76.96029175,29.0504224,177693.5412,197.437268,63,,63,,,,
 01/04  10:00:00,8.37,30,0,1,76.89745375,35.62442959,176639.042,196.2656023,63,,63,,,,
 01/04  10:15:00,8.435,35.5,0,1,77.04235092,42.21240152,175483.6126,194.9817917,63,,63,,,,
 01/04  10:30:00,8.5,41,0,1,76.95411133,48.81384133,175307.3045,194.7858938,63,,63,,,,
 01/04  10:45:00,8.565,37.25,0,1,77.0550182,44.29432359,173652.1589,192.9468433,63,,63,,,,
 01/04  11:00:00,8.63,33.5,0,1,76.93179748,39.7931053,176132.4505,195.7027228,63,,63,,,,
 01/04  11:15:00,8.4475,29.75,0,1,77.01231958,35.30892875,173858.4902,193.1761002,63,,63,,,,
 01/04  11:30:00,8.265,26,0,1,76.88770718,30.83056177,172803.5822,192.0039802,63,,63,,,,
 01/04  11:45:00,8.0825,46.75,17.115,1,76.97996092,58.98261921,173409.4486,192.6771651,63,,63,,,,
 01/04  12:00:00,7.9,67.5,34.23,1,76.86433084,87.33533795,173117.9137,192.3532374,63,,63,,,,
 01/04  12:15:00,7.7175,88.25,51.345,1,76.95309177,116.6094818,167298.78,185.8875334,63,,63,,,,
 01/04  12:30:00,7.535,109,68.46,1,77.17054452,152.7897986,164860.8899,183.1787666,64,,64,,,,
 01/04  12:45:00,7.3525,99.75,59.3575,1,77.0387803,153.6917236,164169.0598,182.4100664,64,,64,,,,
 01/04  13:00:00,7.17,90.5,50.255,1,77.04861714,144.7210444,161555.9661,179.506629,64,,64,,,,
 01/04  13:15:00,6.9875,81.25,41.1525,1,76.84319097,131.6552303,163293.1055,181.4367839,64,,64,,,,
 01/04  13:30:00,6.805,72,32.05,1,76.86716395,116.8417558,164034.4008,182.2604453,64,,64,,,,
 01/04  13:45:00,6.6225,62.25,37.5225,1,77.05016307,125.1295345,162631.0361,180.7011513,64,,64,,,,
 01/04  14:00:00,6.44,52.5,42.995,1,76.90681804,121.0329965,162825.3331,180.9170368,64,,64,,,,
 01/04  14:15:00,6.28,42.75,48.4675,1,76.91779811,128.4065085,163481.4578,181.6460642,64,,64,,,,
 01/04  14:30:00,6.12,33,53.94,1,77.06983028,121.4516909,164274.96,182.5277334,64,,64,,,,
 01/04  14:45:00,5.96,24.75,40.455,1,76.90944533,93.66562778,165424.6971,183.8052189,64,,64,,,,
 01/04  15:00:00,5.8,16.5,26.97,1,76.9309392,63.02437187,165100.8997,183.4454441,64,,64,,,,
 01/04  15:15:00,5.64,8.25,13.485,1,77.1142848,30.71368563,169432.8261,188.2586956,63,,63,,,,
 01/04  15:30:00,5.48,0,0,1,76.99938292,0,170716.8178,189.6853532,63,,63,,,,
 01/04  15:45:00,5.32,0,0,1,77.07122333,0,172968.6114,192.187346,63,,63,,,,
 01/04  16:00:00,5.16,0,0,1,76.95419137,0,173578.2313,192.8647014,63,,63,,,,
 01/04  16:15:00,5,0,0,0.5,38.53866269,0,180125.7582,200.1397313,63,,63,,,,
 01/04  16:30:00,4.84,0,0,0.5,38.52150402,0,183687.4144,204.0971272,63,,63,,,,
 01/04  16:45:00,4.68,0,0,0.5,38.44970784,0,184729.4106,205.2549006,63,,63,,,,
 01/04  17:00:00,4.52,0,0,0.5,38.55041586,0,185740.3799,206.3781999,63,,63,,,,
 01/04  17:15:00,4.3925,0,0,0.5,38.57432517,0,187473.4997,208.3038886,63,,63,,,,
 01/04  17:30:00,4.265,0,0,0.5,38.52923306,0,186625.2186,207.361354,63,,63,,,,
 01/04  17:45:00,4.1375,0,0,0.5,38.47165756,0,188262.9068,209.1810075,63,,63,,,,
 01/04  18:00:00,4.01,0,0,0.5,38.43245378,0,190112.3849,211.2359832,63,,63,,,,
 01/04  18:15:00,3.8825,0,0,0.5,38.41734639,0,190070.0991,211.188999,63,,63,,,,
 01/04  18:30:00,3.755,0,0,0.5,38.4223637,0,191686.4494,212.9849437,63,,63,,,,
 01/04  18:45:00,3.6275,0,0,0.5,38.4409603,0,193884.4197,215.427133,62,,62,,,,
 01/04  19:00:00,3.5,0,0,0.5,38.46749549,0,193930.6488,215.4784987,62,,62,,,,
 01/04  19:15:00,3.3725,0,0,0.5,38.50082133,0,196822.2733,218.6914148,62,,62,,,,
 01/04  19:30:00,3.245,0,0,0.5,38.53797921,0,198697.6873,220.7752081,62,,62,,,,
 01/04  19:45:00,3.1175,0,0,0.5,38.57910822,0,198366.2327,220.4069252,62,,62,,,,
 01/04  20:00:00,2.99,0,0,0.5,38.62349729,0,201283.012,223.6477911,62,,62,,,,
 01/04  20:15:00,2.94,0,0,1,76.84806525,0,195918.991,217.6877677,62,,62,,,,
 01/04  20:30:00,2.89,0,0,1,77.0503835,0,194173.188,215.7479866,62,,62,,,,
 01/04  20:45:00,2.84,0,0,1,76.80670722,0,192178.0132,213.5311258,63,,63,,,,
 01/04  21:00:00,2.79,0,0,1,77.10157189,0,195576.88,217.3076444,62,,62,,,,
 01/04  21:15:00,2.7375,0,0,1,76.8950358,0,197983.9791,219.982199,62,,62,,,,
 01/04  21:30:00,2.685,0,0,1,76.84976375,0,197142.5545,219.0472828,62,,62,,,,
 01/04  21:45:00,2.6325,0,0,1,76.99382817,0,196677.018,218.53002,62,,62,,,,
 01/04  22:00:00,2.58,0,0,1,77.20383344,0,200174.434,222.4160378,62,,62,,,,
 01/04  22:15:00,2.53,0,0,1,76.90966095,0,201721.244,224.1347155,62,,62,,,,
 01/04  22:30:00,2.48,0,0,1,76.86328731,0,199260.685,221.4007611,62,,62,,,,
 01/04  22:45:00,2.43,0,0,1,77.05694291,0,201947.6408,224.3862675,62,,62,,,,
 01/04  23:00:00,2.38,0,0,1,76.83124771,0,203144.7653,225.7164059,62,,62,,,,
 01/04  23:15:00,2.285,0,0,1,76.86890142,0,203698.6359,226.3318177,62,,62,,,,
 01/04  23:30:00,2.19,0,0,1,77.12500085,0,204782.6992,227.5363324,62,,62,,,,
 01/04  23:45:00,2.095,0,0,1,76.9480356,0,206562.8995,229.5143328,62,,62,,,,
 01/04  24:00:00,2,0,0,1,77.01960838,0,206855.0193,229.8389104,62,,62,,,,
 01/05  00:15:00,1.9075,0,0,1,76.81371631,0,208042.7965,231.1586627,62,,62,,,,
 01/05  00:30:00,1.815,0,0,1,76.94532393,0,209663.3463,232.9592736,62,,62,,,,
 01/05  00:45:00,1.7225,0,0,1,76.81194867,0,208710.9607,231.9010675,62,,62,,,,
 01/05  01:00:00,1.63,0,0,1,76.99969244,0,212156.231,235.7291456,62,,62,,,,
 01/05  01:15:00,1.535,0,0,1,76.90256279,0,214305.7552,238.1175058,62,,62,,,,
 01/05  01:30:00,1.44,0,0,1,77.11105824,0,212569.8797,236.1887553,62,,62,,,,
 01/05  01:45:00,1.345,0,0,1,77.02753563,0,215463.867,239.4042967,62,,62,,,,
 01/05  02:00:00,1.25,0,0,1,77.24735689,0,214874.6612,238.7496236,62,,62,,,,
 01/05  02:15:00,1.18,0,0,1,76.84831151,0,217439.3125,241.5992361,62,,62,,,,
 01/05  02:30:00,1.11,0,0,1,76.94123898,0,218310.6896,242.5674329,62,,62,,,,
 01/05  02:45:00,1.04,0,0,1,76.916013,0,218674.8253,242.9720281,61,,61,,,,
 01/05  03:00:00,0.97,0,0,1,77.24862094,0,218593.6394,242.8818215,61,,61,,,,
 01/05  03:15:00,0.9,0,0,1,76.94488716,0,220350.4496,244.8338329,61,,61,,,,
 01/05  03:30:00,0.83,0,0,1,77.10010313,0,220022.684,244.4696489,61,,61,,,,
 01/05  03:45:00,0.76,0,0,1,76.78722663,0,223518.4512,248.3538347,61,,61,,,,
 01/05  04:00:00,0.69,0,0,1,77.00994437,0,221985.6415,246.6507127,61,,61,,,,
 01/05  04:15:00,0.62,0,0,1,76.77002034,0,222124.1571,246.804619,61,,61,,,,
 01/05  04:30:00,0.55,0,0,1,77.04666022,0,226358.4034,251.5093371,61,,61,,,,
 01/05  04:45:00,0.48,0,0,1,76.83577684,0,226209.9065,251.3443406,61,,61,,,,
 01/05  05:00:00,0.41,0,0,1,77.13101747,0,225161.8358,250.1798175,61,,61,,,,
 01/05  05:15:00,0.51,0,0,1,76.93519569,0,226276.4313,251.418257,61,,61,,,,
 01/05  05:30:00,0.61,0,0,1,77.22983077,0,225715.3096,250.7947885,61,,61,,,,
 01/05  05:45:00,0.71,0,0,1,77.01557408,0,225088.1518,250.0979464,61,,61,,,,
 01/05  06:00:00,0.81,0,0,1,76.79693753,0,227030.8942,252.2565491,61,,61,,,,
 01/05  06:15:00,0.9075,0,0,1,77.17989809,0,226396.2469,251.5513854,61,,61,,,,
 01/05  06:30:00,1.005,0,0,1,77.02574728,0,226297.8176,251.4420196,61,,61,,,,
 01/05  06:45:00,1.1025,0,0,1,76.82243988,0,225370.013,250.4111255,61,,61,,,,
 01/05  07:00:00,1.2,0,0,1,77.20084695,0,225928.0943,251.0312159,61,,61,,,,
 01/05  07:15:00,1.3,0,0,0.75,57.77773113,0,228650.6491,254.0562768,61,,61,,,,
 01/05  07:30:00,1.4,0,0,0.75,57.63355653,0,230078.1441,255.6423824,61,,61,,,,
 01/05  07:45:00,1.5,0,0,0.75,57.93099257,0,231061.8313,256.7353681,61,,61,,,,
 01/05  08:00:00,1.6,0,0,0.75,57.82070964,0,229680.8144,255.2009048,61,,61,,,,
 01/05  08:15:00,2.0075,33,51.855,0.5,38.44900465,263.3867557,228368.5882,253.7428758,61,,61,,,,
 01/05  08:30:00,2.415,44,69.14,0.5,38.61645972,293.368489,225732.5598,250.8139553,61,,61,,,,
 01/05  08:45:00,2.8225,55.5,81.2625,0.5,38.48106465,321.516257,219083.2027,243.4257807,61,,61,,,,
 01/05  09:00:00,3.23,67,93.385,0.5,38.54112418,323.7268264,216087.6753,240.097417,62,,62,,,,
 01/05  09:15:00,3.64,78.5,105.5075,0.25,19.24458066,312.0926322,215669.4325,239.6327028,62,,62,,,,
 01/05  09:30:00,4.05,90,117.63,0.25,19.29479497,307.9837212,212464.712,236.0719022,62,,62,,,,
 01/05  09:45:00,4.46,97.25,122.145,0.25,19.25899944,290.2293404,212270.6797,235.8563108,62,,62,,,,
 01/05  10:00:00,4.87,104.5,126.66,0.25,19.28382568,205.8835607,208285.259,231.4280655,62,,62,,,,
 01/05  10:15:00,5.2775,111.75,131.175,0.25,19.22579524,144.0953862,205088.6269,227.8762521,62,,62,,,,
 01/05  10:30:00,5.685,119,135.69,0.25,19.23910684,140.43146,202008.3576,224.4537307,62,,62,,,,
 01/05  10:45:00,6.0925,117.5,109.9875,0.25,19.29678206,138.6950489,198684.234,220.76026,62,,62,,,,
 01/05  11:00:00,6.5,116,84.285,0.25,19.2311937,135.3088413,197984.8969,219.9832188,62,,62,,,,
 01/05  11:15:00,6.5475,114.5,58.5825,0.25,19.2138776,132.2429997,197534.9914,219.4833238,62,,62,,,,
 01/05  11:30:00,6.595,113,32.88,0.25,19.24465206,129.0715625,198031.7545,220.0352828,62,,62,,,,
 01/05  11:45:00,6.6425,104.25,25.6575,0.25,19.28823754,122.4985343,198820.134,220.91126,62,,62,,,,
 01/05  12:00:00,6.69,95.5,18.435,0.25,19.20133329,114.8235427,199447.2576,221.608064,62,,62,,,,
 01/05  12:15:00,6.735,86.75,11.2125,0.75,57.77908546,104.7101589,194639.7501,216.266389,62,,62,,,,
 01/05  12:30:00,6.78,78,3.99,0.75,57.74610272,94.20347073,190878.0839,212.0867598,63,,63,,,,
 01/05  12:45:00,6.825,67.5,2.9925,0.75,57.73166975,82.50550872,190247.3353,211.3859281,63,,63,,,,
 01/05  13:00:00,6.87,57,1.995,0.75,57.76074925,69.28424309,193453.2093,214.9480104,62,,62,,,,
 01/05  13:15:00,6.915,46.5,0.9975,0.75,57.80548242,55.99476884,193829.4567,215.366063,62,,62,,,,
 01/05  13:30:00,6.96,36,0,0.75,57.84414104,42.79503524,192034.1447,213.3712719,63,,63,,,,
 01/05  13:45:00,7.005,35.5,18.39,0.75,57.87043927,62.36253479,194651.1008,216.2790009,62,,62,,,,
 01/05  14:00:00,7.05,35,36.78,0.75,57.88162588,97.21147437,192831.8183,214.2575759,62,,62,,,,
 01/05  14:15:00,7.125,34.5,55.17,0.25,19.2928948,119.1960141,195025.6808,216.6952008,62,,62,,,,
 01/05  14:30:00,7.2,34,73.56,0.25,19.29531936,164.7101287,200099.3523,222.3326136,62,,62,,,,
 01/05  14:45:00,7.275,25.5,55.17,0.25,19.29611039,130.6775483,196621.6779,218.468531,62,,62,,,,
 01/05  15:00:00,7.35,17,36.78,0.25,19.29506135,91.81321043,200386.222,222.6513578,62,,62,,,,
 01/05  15:15:00,7.4225,8.5,18.39,0,0,37.22680514,202984.6582,225.5385091,62,,62,,,,
 01/05  15:30:00,7.495,0,0,0,0,0,206662.1315,229.6245905,62,,62,,,,
 01/05  15:45:00,7.5675,0,0,0,0,0,207740.1134,230.8223482,62,,62,,,,
 01/05  16:00:00,7.64,0,0,0,0,0,208846.6678,232.0518531,62,,62,,,,
 01/05  16:15:00,7.715,0,0,0.25,19.23016172,0,204433.1778,227.1479754,62,,62,,,,
 01/05  16:30:00,7.79,0,0,0.25,19.24192552,0,203579.9118,226.199902,62,,62,,,,
 01/05  16:45:00,7.865,0,0,0.25,19.26270216,0,204233.6579,226.9262865,62,,62,,,,
 01/05  17:00:00,7.94,0,0,0.25,19.27949952,0,203036.5448,225.5961608,62,,62,,,,
 01/05  17:15:00,8.15,0,0,0.5,38.58124989,0,199843.4359,222.0482621,62,,62,,,,
 01/05  17:30:00,8.36,0,0,0.5,38.57676832,0,196307.5531,218.1195035,62,,62,,,,
 01/05  17:45:00,8.57,0,0,0.5,38.55436099,0,194737.6963,216.3752182,62,,62,,,,
 01/05  18:00:00,8.78,0,0,0.5,38.51804795,0,191906.8038,213.229782,63,,63,,,,
 01/05  18:15:00,8.99,0,0,1,76.95051359,0,185282.42,205.8693556,63,,63,,,,
 01/05  18:30:00,9.2,0,0,1,77.16707365,0,181997.2123,202.2191247,63,,63,,,,
 01/05  18:45:00,9.41,0,0,1,77.16215369,0,177790.6965,197.5452184,63,,63,,,,
 01/05  19:00:00,9.62,0,0,1,76.96687922,0,178442.7024,198.2696693,63,,63,,,,
 01/05  19:15:00,9.83,0,0,0.75,57.79255701,0,179012.2207,198.9024674,63,,63,,,,
 01/05  19:30:00,10.04,0,0,0.75,57.73264268,0,179601.1689,199.5568543,63,,63,,,,
 01/05  19:45:00,10.25,0,0,0.75,57.81922352,0,176705.414,196.3393489,63,,63,,,,
 01/05  20:00:00,10.46,0,0,0.75,57.72443287,0,176730.7422,196.3674913,63,,63,,,,
 01/05  20:15:00,10.515,0,0,1,77.01333783,0,171337.319,190.3747989,63,,63,,,,
 01/05  20:30:00,10.57,0,0,1,77.16658482,0,168449.4744,187.1660827,63,,63,,,,
 01/05  20:45:00,10.625,0,0,1,76.97493612,0,168388.4564,187.0982848,63,,63,,,,
 01/05  21:00:00,10.68,0,0,1,76.93508728,0,167802.2792,186.4469769,63,,63,,,,
 01/05  21:15:00,10.735,0,0,1,77.03261514,0,165133.4763,183.4816404,64,,64,,,,
 01/05  21:30:00,10.79,0,0,1,77.16019264,0,165745.5123,184.1616803,64,,64,,,,
 01/05  21:45:00,10.845,0,0,1,76.90773411,0,164683.7216,182.9819129,64,,64,,,,
 01/05  22:00:00,10.9,0,0,1,77.01968165,0,163127.7755,181.2530838,64,,64,,,,
 01/05  22:15:00,10.955,0,0,1,77.16125921,0,163501.3143,181.668127,64,,64,,,,
 01/05  22:30:00,11.01,0,0,1,76.88623122,0,161983.7276,179.9819196,64,,64,,,,
 01/05  22:45:00,11.065,0,0,1,76.9580632,0,160678.7618,178.5319575,64,,64,,,,
 01/05  23:00:00,11.12,0,0,1,77.06027973,0,159930.2719,177.7003021,64,,64,,,,
 01/05  23:15:00,11.075,0,0,1,77.1010501,0,161995.8889,179.9954322,64,,64,,,,
 01/05  23:30:00,11.03,0,0,1,77.08924078,0,158847.5918,176.4973242,64,,64,,,,
 01/05  23:45:00,10.985,0,0,1,77.05963949,0,157873.6199,175.4151332,64,,64,,,,
 01/05  24:00:00,10.94,0,0,1,77.02638198,0,159967.8553,177.7420615,64,,64,,,,
